Upc,UPC,Description,ClickList Eligible,Primary Department,Recap Department,Department,Commodity,Sub-Commodity,Last 7 Days Sales,,,
350030,,Friskies Ocean Whitefish Pate Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350031,,Friskies Special Diet Chicken Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350032,,Friskies Sea Captain's Choice Pate Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350033,,Friskies Tender Cuts Chicken & Tuna Senior Diet Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350034,,Friskies Savory Beef Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350035,,Friskies Shredded Chicken & Salmon Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350036,,Friskies Flaked Tuna Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350037,,Friskies Flaked Tuna & Egg Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350038,,Friskies Ocean Whitefish Senior Diet Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350039,,Friskies Shredded Chicken Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350040,,Friskies Shredded Salmon Cat Food Case,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7198 - WET CAT FOOD - REGULAR        ,,,,
350049,,Bush's Best Mild Chili Beans,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
350051,,Bush's Best Hot Chili Beans,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
350053,,Dole Diced Peach Bowls,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,151 - APPLESAUCE/FRUIT SQUEEZE,1028 - FRUIT CUPS/FRUIT BOWLS        ,,,,
350494,,Dannon Strawberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,4560 - YOGURT/ADULT MULTI-PACKS      ,,,,
354530,,Kroger Pork N Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
354816,,Campbell's Pork & Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
43330101,,Health Pro Fresh Bites Dog Treats,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7206 - DOG TREATS - ORGANIC/NATURAL  ,,,,
43340001,,Healthy Pro Luv'a Bones Turkey Dog Treats,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7206 - DOG TREATS - ORGANIC/NATURAL  ,,,,
43380092,,VitaGravy Lip Lickin' Chicken Dog Treat,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7181 - WET DOG FOOD - SUPER PREMIUM  ,,,,
43380095,,VitaGravy Bacon & Cheese Flavor Dog Treat,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7181 - WET DOG FOOD - SUPER PREMIUM  ,,,,
100000899,,Kroger Honey Bear,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,076 - PEANUT BUTTER/JELLY/JAMS&HONEY,2221 - HONEY                         ,,,,
111088366,,Kro Nd Coffee Creamer,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,024 - COFFEE & CREAMERS,6180 - NON DAIRY CREAMER             ,,,,
1004500220,,Canteca Gorditas Flour Tortillas,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,093 - TRADITIONAL MEXICAN FOODS     ,2052 - MEXICAN SOFT TORTILLAS AND WRAPS                       ,,,,
1027911010,,Out! Cat Stain & Odor Remover,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,212 - PET CARE SUPPLIES,8334 - TRAINING PADS/STAIN/ODOR REMOVERS                      ,,,,
1027970265,,Out! Litter Box Cleaner,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,212 - PET CARE SUPPLIES,8334 - TRAINING PADS/STAIN/ODOR REMOVERS                      ,,,,
1027970420,,Out! Pet Stain & Odor Remover,Y,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,212 - PET CARE SUPPLIES,8334 - TRAINING PADS/STAIN/ODOR REMOVERS                      ,,,,
1110000007,,Florida Gold Orange Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1110000008,,Florida Gold Orange Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1110000109,,Florida Gold Lemonade,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4540 - DAIRY CASE 100% PURE JUICE OTHE THAN ORNG              ,,,,
1110000145,,Florida Gold Apple Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4540 - DAIRY CASE 100% PURE JUICE OTHE THAN ORNG              ,,,,
1110000390,,Florida Gold Orange Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1110000391,,Florida Gold Orange Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1110000760,,Florida Gold Orange Juice with Calcium,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1110004375,,Florida Gold 100% Grape Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4540 - DAIRY CASE 100% PURE JUICE OTHE THAN ORNG              ,,,,
1111000810,,Kroger Lemon Lime Seltzer Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111000923,,Kro Cvrk Spc St15.5in #10,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,013 - SPICES & EXTRACTS,0216 - SPICES & SEASONINGS           ,,,,
1111001000,,Fry's Cinnamon Raisin Bagels ,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,050 - BAKED BREADS                  ,2408 - BAGELS                        ,,,,
1111001457,,Kroger Mushroom Spaghetti Sauce,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,100 - PASTA & PIZZA SAUCE,0231 - MAINSTREAM                    ,,,,
1111001552,,Kroger Light Apple Juice Co,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,007 - SHELF STABLE JUICE,3036 - APPLE JUICE & CIDER (OVER 50% JUICE)                   ,,,,
1111001633,,Kroger Sourdough English Muffins ,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,050 - BAKED BREADS                  ,2407 - ENGLISH MUFFINS/WAFFLES       ,,,,
1111001822,,Fred Meyer Value Flour Tortillas,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,093 - TRADITIONAL MEXICAN FOODS     ,2052 - MEXICAN SOFT TORTILLAS AND WRAPS                       ,,,,
1111003495,,Baker S Hot Dog Buns,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,050 - BAKED BREADS                  ,2409 - HOT DOG BUNS                  ,,,,
1111010171,,Kroger Split Top Buttercrust Honey Wheat Bread,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,050 - BAKED BREADS                  ,2412 - MAINSTREAM VARIETY BREADS     ,,,,
1111010292,,Kroger Sugar Donuts Bag,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5201 - DONUTS - BAGGED,,,,
1111010293,,Kroger Chocolate Donuts Bag,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5201 - DONUTS - BAGGED,,,,
1111011582,,Kroger Peanut Butter Bars,Y,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5411 - SNACK CAKE - MULTI PACK       ,,,,
1111016073,,Kroger Chocolate Donuts,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5202 - DONUTS - BOXED,,,,
1111016074,,Kroger Sugar Donuts,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5202 - DONUTS - BOXED,,,,
1111026536,,Vdk Dessert Cups ,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5412 - SWEET GOODS - FULL SIZE EXCEPT DONUTS                  ,,,,
1111040210,,Jay C Vitamin D Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111040211,,Jay C Vitamin D Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111041730,,Jay C 1% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111041732,,Jay C 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111041733,,Jay C 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111041734,,Jay C 1% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111041822,,Kroger Lactose Free Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111042318,,Jay C Skim Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111042319,,Jay C Skim Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111042329,,Quality Food Centers Skim Royale Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1111043136,,Jay C Low Fat Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
1111043137,,Jay C Low Fat Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
1111043263,,Kroger Low Fat Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
1111043522,,Ralphs Half and Half,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,8296 - HALF & HALF                   ,,,,
1111045193,,Mountain Dairy Strawberry Mango Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111045194,,Mountain Dairy Banana Mango Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111045200,,Mountain Dairy Black Cherry Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111045201,,Mountain Dairy Blueberry Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111045278,,Kroger Strawberry Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,4535 - DRINKS YOGURT                                          ,,,,
1111045279,,Kroger Triple Yogurt Smthi,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,4535 - DRINKS YOGURT                                          ,,,,
1111046076,,Jay C Sour Cream,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4533 - SOUR CREAMS                   ,,,,
1111047007,,Thirst Rockers Pink Lemonade Juice,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
1111048070,,Kroger Value Banana Mango Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111048071,,Kroger Value Black Cherry Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111048073,,Kroger Value Blueberry Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111048074,,Kroger Value Strawberry Mango Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111048171,,Ralphs Lite Yogurt Vanilla Cranberry,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
1111048410,,Ralphs Orange Juice With Calcium,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048415,,Automated_Testing_khMepegZgx,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048433,,Automated_Testing_lraUnTQsKQ,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048448,,Automated_Testing_YvbcBJEsNf,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048455,,Automated_Testing_VIkmlvUNUj,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048456,,Automated_Testing_DDwQsVXwib,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048457,,Automated_Testing_NwlEafELUE,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048458,,Quality Food Centers Orange Juice with Calcium,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048485,,Automated_Testing_emGjufjmPX,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048524,,Automated_Testing_BbqsWnkvWI,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048542,,Automated_Testing_ofAFMDyGyq,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048782,,Jay C Orange Juice From Concentrate,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048858,,Private Selection Low Acid Orange Juice,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111048922,,Private Selection Lemon Tea,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4545 - DAIRY CASE TEA WITH SUGAR OR SWEETENER                 ,,,,
1111048923,,Private Selection Raspberry Tea,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4545 - DAIRY CASE TEA WITH SUGAR OR SWEETENER                 ,,,,
1111048947,,Kroger Unsweetened Tea,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4544 - DAIRY CASE TEA NO SUGAR OR SWEETENER                   ,,,,
1111048962,,Kroger Sweetened Tea,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4545 - DAIRY CASE TEA WITH SUGAR OR SWEETENER                 ,,,,
1111049030,,Big K Sparkling Water,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0504 - UNSWEETENED UNFLAVORED SELTZER WATER,,,,
1111049219,,Big K Lemon Lime Sparkling Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111049348,,Big K Lemon Lime Sparkling Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111049514,,Big K Tropical Smash Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1111049544,,Big K Cherry Lemon Lime Soda; ,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8217 - SOFT DRINKS 4/6/8PK CAN CARB (EXP TEA),,,,
1111049546,,Big K Cherry Cola,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8220 - SOFT DRINKS SINGLE CANS CARB (EXCEPT TEA)              ,,,,
1111049549,,Big K Diet Root Beer,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8217 - SOFT DRINKS 4/6/8PK CAN CARB (EXP TEA),,,,
1111049779,,Big K Splash Grapefruit Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8217 - SOFT DRINKS 4/6/8PK CAN CARB (EXP TEA),,,,
1111050052,,Cclr Peach Water,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,8210 - SPARKLING WATER - FLVRD SWEET ,,,,
1111050077,,Kroger Strawberry Kiwi Sparkling Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111050078,,Kroger Cranberry Lime Sparkling Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111050080,,Kroger Mandarin & Orange Seltzer Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111050081,,Kroger Raspberry Seltzer Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,205 - SPARKLING WATER,0502 - UNSWEETENED SPARKLING WATER   ,,,,
1111050129,,Automated_Testing_rLrTBUJChg,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111050223,,Kroger Deluxe Peanut Butter Cookie Dough Ice Cream,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,070 - ICE CREAM ICE MILK & SHERBETS,9411 - TRADITIONAL                   ,,,,
1111050258,,Kroger Deluxe Vanilla Bean Ice Cream,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,070 - ICE CREAM ICE MILK & SHERBETS,9411 - TRADITIONAL                   ,,,,
1111050270,,Kroger Deluxe Cherry Vanilla Ice Cream,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,070 - ICE CREAM ICE MILK & SHERBETS,9411 - TRADITIONAL                   ,,,,
1111050272,,Kroger Deluxe Cookie Dough Ice Cream,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,070 - ICE CREAM ICE MILK & SHERBETS,9411 - TRADITIONAL                   ,,,,
1111050273,,Kroger Deluxe Orange Scream Ice Cream,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,070 - ICE CREAM ICE MILK & SHERBETS,9411 - TRADITIONAL                   ,,,,
1111050298,,Automated_Testing_AkUaKPzJKL,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1111050558,,Kroger Fat Free Plain Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8304 - YOGURT/LARGE SIZE (16OZ OR LARGER)                     ,,,,
